dominant_LDA_topic,ticker,quarter,total_mentions,avg_sentiment,sum_sentiment,quarter_total_mentions,mention_percentage,weighted_sentiment
3,APA,2023Q4,6,0,0,130,0.046153846,0
3,APA,2024Q2,1,0,0,102,0.009803922,0
3,APA,2024Q3,7,0.571428571,4,163,0.042944785,0.171779141
3,APA,2024Q4,3,0,0,146,0.020547945,0
3,APA,2025Q1,1,-1,-1,9,0.111111111,-0.111111111
3,AR,2005Q4,1,0,0,17,0.058823529,0
3,AR,2009Q4,1,0,0,32,0.03125,0
3,AR,2011Q1,1,0,0,39,0.025641026,0
3,AR,2011Q2,2,0,0,35,0.057142857,0
3,AR,2014Q1,2,0,0,29,0.068965517,0
3,AR,2016Q1,3,0,0,88,0.034090909,0
3,AR,2016Q2,1,0,0,90,0.011111111,0
3,AR,2016Q3,8,0,0,88,0.090909091,0
3,AR,2017Q1,3,0.333333333,1,73,0.04109589,0.04109589
3,AR,2017Q2,3,0,0,98,0.030612245,0
3,AR,2017Q3,7,-0.285714286,-2,112,0.0625,-0.125
3,AR,2017Q4,2,0,0,125,0.016,0
3,AR,2018Q1,3,0,0,94,0.031914894,0
3,AR,2018Q2,2,0,0,130,0.015384615,0
3,AR,2018Q3,1,0,0,126,0.007936508,0
3,AR,2018Q4,2,0,0,143,0.013986014,0
3,AR,2019Q1,5,0,0,140,0.035714286,0
3,AR,2019Q2,5,0,0,154,0.032467532,0
3,AR,2019Q3,3,0,0,157,0.01910828,0
3,AR,2019Q4,4,0,0,172,0.023255814,0
3,AR,2020Q1,6,-0.666666667,-4,213,0.028169014,-0.112676056
3,AR,2020Q2,8,0,0,190,0.042105263,0
3,AR,2020Q3,2,0,0,144,0.013888889,0
3,AR,2020Q4,5,0,0,180,0.027777778,0
3,AR,2021Q1,7,0,0,215,0.03255814,0
3,AR,2021Q2,1,0,0,193,0.005181347,0
3,AR,2021Q3,9,0,0,216,0.041666667,0
3,AR,2021Q4,11,0,0,164,0.067073171,0
3,AR,2022Q1,2,0,0,150,0.013333333,0
3,AR,2022Q2,3,0.333333333,1,131,0.022900763,0.022900763
3,AR,2022Q3,1,0,0,103,0.009708738,0
3,AR,2022Q4,1,0,0,153,0.006535948,0
3,AR,2023Q1,1,-2,-2,151,0.006622517,-0.013245033
3,AR,2023Q2,6,0,0,212,0.028301887,0
3,AR,2023Q3,1,0,0,137,0.00729927,0
3,AR,2023Q4,2,0,0,130,0.015384615,0
3,AR,2024Q1,1,0,0,128,0.0078125,0
3,AR,2024Q2,2,0,0,102,0.019607843,0
3,AR,2024Q3,5,0.6,3,163,0.030674847,0.09202454
3,AR,2024Q4,6,0.333333333,2,146,0.04109589,0.082191781
3,BATL,2024Q3,1,-1,-1,163,0.006134969,-0.006134969
3,BATL,2024Q4,2,-1,-2,146,0.01369863,-0.02739726
3,BORR,2017Q1,1,0,0,73,0.01369863,0
3,BORR,2021Q1,1,0,0,215,0.004651163,0
3,BORR,2021Q2,1,0,0,193,0.005181347,0
3,BORR,2024Q3,1,0,0,163,0.006134969,0
3,BRN,2014Q2,1,0,0,38,0.026315789,0
3,BRN,2016Q2,1,0,0,90,0.011111111,0
3,BRN,2017Q4,1,0,0,125,0.008,0
3,BRN,2020Q1,1,0,0,213,0.004694836,0
3,BRN,2021Q1,1,0,0,215,0.004651163,0
3,BRN,2022Q2,1,0,0,131,0.007633588,0
3,BRN,2022Q3,1,0,0,103,0.009708738,0
3,BRN,2023Q1,1,0,0,151,0.006622517,0
3,BRN,2024Q3,1,0,0,163,0.006134969,0
3,BSM,2016Q1,1,0,0,88,0.011363636,0
3,BSM,2016Q3,1,0,0,88,0.011363636,0
3,BSM,2019Q4,1,-1,-1,172,0.005813953,-0.005813953
3,BSM,2021Q1,1,0,0,215,0.004651163,0
3,BSM,2021Q4,1,0,0,164,0.006097561,0
3,CHRD,2024Q3,2,1,2,163,0.012269939,0.024539877
3,CLB,1999Q1,1,0,0,18,0.055555556,0
3,CLB,2005Q1,1,0,0,17,0.058823529,0
3,CLB,2009Q2,1,0,0,15,0.066666667,0
3,CLB,2011Q4,2,0,0,38,0.052631579,0
3,CLB,2014Q2,1,0,0,38,0.026315789,0
3,CLB,2019Q1,1,0,0,140,0.007142857,0
3,CLB,2024Q4,1,2,2,146,0.006849315,0.01369863
3,CNQ,2024Q3,2,1,2,163,0.012269939,0.024539877
3,CPE,2013Q2,1,0,0,47,0.021276596,0
3,CPE,2016Q1,1,1,1,88,0.011363636,0.011363636
3,CPE,2016Q2,1,0,0,90,0.011111111,0
3,CPE,2016Q4,2,0,0,73,0.02739726,0
3,CPE,2017Q2,1,-1,-1,98,0.010204082,-0.010204082
3,CPE,2019Q3,3,0,0,157,0.01910828,0
3,CPE,2019Q4,2,0.5,1,172,0.011627907,0.011627907
3,CPE,2020Q1,4,0,0,213,0.018779343,0
3,CPE,2020Q2,4,-0.5,-2,190,0.021052632,-0.042105263
3,CPE,2021Q1,3,0,0,215,0.013953488,0
3,CPE,2021Q2,3,0.333333333,1,193,0.015544041,0.015544041
3,CPE,2021Q4,1,0,0,164,0.006097561,0
3,CPE,2022Q1,1,0,0,150,0.006666667,0
3,CPE,2022Q2,1,0,0,131,0.007633588,0
3,CPE,2023Q3,1,0,0,137,0.00729927,0
3,CRC,1999Q3,1,0,0,14,0.071428571,0
3,CRC,2013Q1,1,0,0,68,0.014705882,0
3,CRC,2013Q2,1,0,0,47,0.021276596,0
3,CRC,2014Q4,1,1,1,81,0.012345679,0.012345679
3,CRC,2016Q3,1,0,0,88,0.011363636,0
3,CRC,2016Q4,1,0,0,73,0.01369863,0
3,CRC,2017Q2,1,0,0,98,0.010204082,0
3,CRC,2017Q4,1,0,0,125,0.008,0
3,CRC,2018Q2,2,0,0,130,0.015384615,0
3,CRC,2018Q4,1,0,0,143,0.006993007,0
3,CRC,2019Q3,1,0,0,157,0.006369427,0
3,CRC,2019Q4,2,0,0,172,0.011627907,0
3,CRC,2020Q1,1,0,0,213,0.004694836,0
3,CRC,2020Q2,2,0,0,190,0.010526316,0
3,CRC,2020Q3,1,0,0,144,0.006944444,0
3,CRC,2020Q4,2,-1.5,-3,180,0.011111111,-0.033333333
3,CRC,2021Q1,3,0,0,215,0.013953488,0
3,CRC,2022Q3,1,1,1,103,0.009708738,0.009708738
3,CRC,2022Q4,1,0,0,153,0.006535948,0
3,CRC,2023Q1,3,-0.333333333,-1,151,0.01986755,-0.01986755
3,CRC,2023Q2,2,0,0,212,0.009433962,0
3,CRC,2023Q3,1,0,0,137,0.00729927,0
3,CRC,2024Q4,3,0.666666667,2,146,0.020547945,0.04109589
3,CRK,2004Q1,1,1,1,19,0.052631579,0.052631579
3,CRK,2013Q4,1,0,0,41,0.024390244,0
3,CRK,2014Q3,1,-1,-1,39,0.025641026,-0.025641026
3,CRK,2016Q2,1,-1,-1,90,0.011111111,-0.011111111
3,CRK,2018Q2,1,0,0,130,0.007692308,0
3,CRK,2019Q2,1,0,0,154,0.006493506,0
3,CRK,2021Q1,1,0,0,215,0.004651163,0
3,CRK,2022Q4,1,0,0,153,0.006535948,0
3,CRK,2023Q1,2,-0.5,-1,151,0.013245033,-0.013245033
3,CRK,2023Q2,4,-0.25,-1,212,0.018867925,-0.018867925
3,DCP,2008Q3,1,1,1,8,0.125,0.125
3,DCP,2009Q3,1,0,0,27,0.037037037,0
3,DCP,2010Q2,1,0,0,55,0.018181818,0
3,DCP,2012Q3,1,-1,-1,54,0.018518519,-0.018518519
3,DCP,2012Q4,1,0,0,45,0.022222222,0
3,DCP,2017Q1,1,0,0,73,0.01369863,0
3,DCP,2017Q4,2,0.5,1,125,0.016,0.016
3,DCP,2018Q3,1,0,0,126,0.007936508,0
3,DCP,2019Q2,1,0,0,154,0.006493506,0
3,DCP,2020Q1,1,0,0,213,0.004694836,0
3,DCP,2022Q2,1,1,1,131,0.007633588,0.007633588
3,DCP,2023Q1,2,0,0,151,0.013245033,0
3,DCP,2023Q2,1,2,2,212,0.004716981,0.009433962
3,DCP,2023Q3,2,0,0,137,0.01459854,0
3,DCP,2023Q4,1,0,0,130,0.007692308,0
3,DCP,2024Q3,2,1,2,163,0.012269939,0.024539877
3,DCP,2024Q4,2,0,0,146,0.01369863,0
3,DO,2010Q2,1,-1,-1,55,0.018181818,-0.018181818
3,DO,2015Q3,1,1,1,95,0.010526316,0.010526316
3,DO,2016Q1,1,1,1,88,0.011363636,0.011363636
3,DO,2020Q2,4,-1.25,-5,190,0.021052632,-0.105263158
3,DO,2024Q3,1,1,1,163,0.006134969,0.006134969
3,EP,2001Q1,1,0,0,22,0.045454545,0
3,EP,2004Q1,1,0,0,19,0.052631579,0
3,EP,2010Q3,1,0,0,92,0.010869565,0
3,EP,2012Q3,1,0,0,54,0.018518519,0
3,EP,2013Q1,1,0,0,68,0.014705882,0
3,EP,2014Q4,1,0,0,81,0.012345679,0
3,EP,2015Q4,1,0,0,74,0.013513514,0
3,EP,2016Q2,1,0,0,90,0.011111111,0
3,EP,2019Q2,1,0,0,154,0.006493506,0
3,EP,2020Q1,4,0,0,213,0.018779343,0
3,EP,2021Q1,2,0,0,215,0.009302326,0
3,EP,2021Q3,2,0,0,216,0.009259259,0
3,EP,2021Q4,1,0,0,164,0.006097561,0
3,EP,2022Q1,1,0,0,150,0.006666667,0
3,EP,2022Q3,1,0,0,103,0.009708738,0
3,EP,2023Q2,2,0,0,212,0.009433962,0
3,EP,2024Q2,1,0,0,102,0.009803922,0
3,EP,2024Q4,1,0,0,146,0.006849315,0
3,EQT,2001Q2,1,0,0,11,0.090909091,0
3,EQT,2001Q4,1,0,0,12,0.083333333,0
3,EQT,2003Q2,1,0,0,10,0.1,0
3,EQT,2005Q4,2,0,0,17,0.117647059,0
3,EQT,2007Q1,2,0,0,9,0.222222222,0
3,EQT,2008Q1,1,0,0,10,0.1,0
3,EQT,2008Q4,1,0,0,18,0.055555556,0
3,EQT,2009Q3,1,1,1,27,0.037037037,0.037037037
3,EQT,2009Q4,1,0,0,32,0.03125,0
3,EQT,2010Q2,1,0,0,55,0.018181818,0
3,EQT,2011Q1,2,0,0,39,0.051282051,0
3,EQT,2011Q3,1,1,1,28,0.035714286,0.035714286
3,EQT,2011Q4,1,0,0,38,0.026315789,0
3,EQT,2012Q2,1,0,0,35,0.028571429,0
3,EQT,2013Q3,1,0,0,55,0.018181818,0
3,EQT,2014Q1,2,0,0,29,0.068965517,0
3,EQT,2014Q2,1,0,0,38,0.026315789,0
3,EQT,2014Q4,2,0,0,81,0.024691358,0
3,EQT,2015Q2,1,0,0,59,0.016949153,0
3,EQT,2015Q4,1,0,0,74,0.013513514,0
3,EQT,2016Q1,4,0,0,88,0.045454545,0
3,EQT,2016Q2,1,0,0,90,0.011111111,0
3,EQT,2016Q3,3,0,0,88,0.034090909,0
3,EQT,2016Q4,4,0,0,73,0.054794521,0
3,EQT,2017Q1,2,0.5,1,73,0.02739726,0.02739726
3,EQT,2017Q2,7,0,0,98,0.071428571,0
3,EQT,2017Q3,7,-0.142857143,-1,112,0.0625,-0.0625
3,EQT,2017Q4,2,0.5,1,125,0.016,0.016
3,EQT,2018Q2,3,0,0,130,0.023076923,0
3,EQT,2018Q3,3,0,0,126,0.023809524,0
3,EQT,2018Q4,5,0,0,143,0.034965035,0
3,EQT,2019Q1,9,0,0,140,0.064285714,0
3,EQT,2019Q2,14,0,0,154,0.090909091,0
3,EQT,2019Q3,9,0,0,157,0.057324841,0
3,EQT,2019Q4,6,-0.166666667,-1,172,0.034883721,-0.034883721
3,EQT,2020Q1,8,-0.5,-4,213,0.037558685,-0.150234742
3,EQT,2020Q2,1,0,0,190,0.005263158,0
3,EQT,2020Q3,5,-0.4,-2,144,0.034722222,-0.069444444
3,EQT,2020Q4,7,0.285714286,2,180,0.038888889,0.077777778
3,EQT,2021Q1,14,0.214285714,3,215,0.065116279,0.195348837
3,EQT,2021Q2,7,0.285714286,2,193,0.03626943,0.07253886
3,EQT,2021Q3,14,0.142857143,2,216,0.064814815,0.12962963
3,EQT,2021Q4,10,0.1,1,164,0.06097561,0.06097561
3,EQT,2022Q1,10,0.5,5,150,0.066666667,0.333333333
3,EQT,2022Q2,3,1,3,131,0.022900763,0.06870229
3,EQT,2022Q4,2,0,0,153,0.013071895,0
3,EQT,2023Q1,7,0.142857143,1,151,0.046357616,0.046357616
3,EQT,2023Q2,6,0.833333333,5,212,0.028301887,0.141509434
3,EQT,2023Q3,5,0,0,137,0.03649635,0
3,EQT,2023Q4,14,0,0,130,0.107692308,0
3,EQT,2024Q1,18,0.055555556,1,128,0.140625,0.140625
3,EQT,2024Q2,13,0.076923077,1,102,0.12745098,0.12745098
3,EQT,2024Q3,11,0.363636364,4,163,0.067484663,0.26993865
3,EQT,2024Q4,9,0.111111111,1,146,0.061643836,0.061643836
3,ERF,2025Q1,1,2,2,9,0.111111111,0.222222222
3,EXE,2024Q3,2,1.5,3,163,0.012269939,0.036809816
3,FANG,2013Q4,1,1,1,41,0.024390244,0.024390244
3,FANG,2014Q3,1,0,0,39,0.025641026,0
3,FANG,2016Q1,3,0.333333333,1,88,0.034090909,0.034090909
3,FANG,2016Q3,1,1,1,88,0.011363636,0.011363636
3,FANG,2016Q4,1,0,0,73,0.01369863,0
3,FANG,2017Q1,1,1,1,73,0.01369863,0.01369863
3,FANG,2017Q2,2,-1,-2,98,0.020408163,-0.040816327
3,FANG,2017Q3,4,0.25,1,112,0.035714286,0.035714286
3,FANG,2017Q4,6,0,0,125,0.048,0
3,FANG,2018Q1,7,0.142857143,1,94,0.074468085,0.074468085
3,FANG,2018Q2,6,0,0,130,0.046153846,0
3,FANG,2018Q3,15,0,0,126,0.119047619,0
3,FANG,2018Q4,11,0,0,143,0.076923077,0
3,FANG,2019Q1,4,0,0,140,0.028571429,0
3,FANG,2019Q2,5,0,0,154,0.032467532,0
3,FANG,2019Q3,2,0,0,157,0.012738854,0
3,FANG,2019Q4,2,0,0,172,0.011627907,0
3,FANG,2020Q1,11,-0.454545455,-5,213,0.051643192,-0.258215962
3,FANG,2020Q2,5,0.2,1,190,0.026315789,0.026315789
3,FANG,2020Q3,3,-1.333333333,-4,144,0.020833333,-0.083333333
3,FANG,2020Q4,5,0.6,3,180,0.027777778,0.083333333
3,FANG,2021Q1,4,-0.25,-1,215,0.018604651,-0.018604651
3,FANG,2021Q2,1,1,1,193,0.005181347,0.005181347
3,FANG,2021Q3,3,1,3,216,0.013888889,0.041666667
3,FANG,2021Q4,3,0,0,164,0.018292683,0
3,FANG,2022Q1,3,0,0,150,0.02,0
3,FANG,2022Q4,3,0,0,153,0.019607843,0
3,FANG,2023Q2,4,0,0,212,0.018867925,0
3,FANG,2024Q3,11,0.727272727,8,163,0.067484663,0.539877301
3,FANG,2024Q4,5,0,0,146,0.034246575,0
3,FANG,2025Q1,1,1,1,9,0.111111111,0.111111111
3,FTI,2024Q3,1,2,2,163,0.006134969,0.012269939
3,FTSI,2014Q2,1,0,0,38,0.026315789,0
3,GDP,2016Q1,2,-1.5,-3,88,0.022727273,-0.068181818
3,GDP,2016Q4,2,0,0,73,0.02739726,0
3,GDP,2018Q4,1,0,0,143,0.006993007,0
3,GDP,2019Q1,1,-1,-1,140,0.007142857,-0.007142857
3,HAL,2008Q4,3,0.666666667,2,18,0.166666667,0.333333333
3,HAL,2009Q3,1,1,1,27,0.037037037,0.037037037
3,HAL,2009Q4,1,0,0,32,0.03125,0
3,HAL,2010Q1,3,0,0,25,0.12,0
3,HAL,2010Q2,14,-0.071428571,-1,55,0.254545455,-0.254545455
3,HAL,2010Q3,7,0.142857143,1,92,0.076086957,0.076086957
3,HAL,2010Q4,4,-1.5,-6,41,0.097560976,-0.585365854
3,HAL,2011Q1,7,0.142857143,1,39,0.179487179,0.179487179
3,HAL,2011Q2,4,0.75,3,35,0.114285714,0.342857143
3,HAL,2011Q3,3,0.666666667,2,28,0.107142857,0.214285714
3,HAL,2011Q4,2,0,0,38,0.052631579,0
3,HAL,2012Q1,1,0,0,48,0.020833333,0
3,HAL,2012Q2,4,0,0,35,0.114285714,0
3,HAL,2012Q3,4,0.5,2,54,0.074074074,0.148148148
3,HAL,2012Q4,1,1,1,45,0.022222222,0.022222222
3,HAL,2013Q1,1,1,1,68,0.014705882,0.014705882
3,HAL,2013Q2,5,0.2,1,47,0.106382979,0.106382979
3,HAL,2013Q3,5,0.2,1,55,0.090909091,0.090909091
3,HAL,2013Q4,1,1,1,41,0.024390244,0.024390244
3,HAL,2014Q2,2,1.5,3,38,0.052631579,0.157894737
3,HAL,2014Q3,1,1,1,39,0.025641026,0.025641026
3,HAL,2014Q4,13,0.384615385,5,81,0.160493827,0.802469136
3,HAL,2015Q1,7,-0.285714286,-2,73,0.095890411,-0.191780822
3,HAL,2015Q2,2,1,2,59,0.033898305,0.06779661
3,HAL,2015Q3,5,-0.8,-4,95,0.052631579,-0.210526316
3,HAL,2016Q1,3,-1,-3,88,0.034090909,-0.102272727
3,HAL,2016Q2,2,-1,-2,90,0.022222222,-0.044444444
3,HAL,2016Q3,1,-1,-1,88,0.011363636,-0.011363636
3,HAL,2016Q4,4,-0.75,-3,73,0.054794521,-0.164383562
3,HAL,2017Q1,2,-0.5,-1,73,0.02739726,-0.02739726
3,HAL,2017Q2,2,0,0,98,0.020408163,0
