date,source,supply_side,demand_side,financial_risk,geopolitical_risk,esg_regulation,natural_factor
2007-03-08,The_Wall_Street_Journal,1,0,0,0,0,3
2002-07-22,The_Wall_Street_Journal,0,0,0,0,0,1
2004-12-10,The_Wall_Street_Journal,0,0,0,0,0,1
2004-03-08,The_Wall_Street_Journal,0,0,0,0,0,1
2019-02-28,Financial_Times,0,0,2,0,0,1
1999-12-31,The_Wall_Street_Journal,0,0,1,0,0,1
2000-07-12,The_Wall_Street_Journal,0,0,0,0,0,1
2016-07-20,Financial_Times,0,0,0,0,0,3
2011-10-22,The_Wall_Street_Journal,0,0,0,0,0,1
2011-02-19,The_Wall_Street_Journal,0,0,0,0,0,1
2013-11-10,The_Myanmar_Times,0,0,0,0,0,1
2000-06-12,The_Wall_Street_Journal,0,0,0,0,0,1
2017-09-12,Financial_Times,0,0,0,0,0,1
2006-09-25,The_Wall_Street_Journal,0,0,0,0,0,1
2013-02-28,The_Wall_Street_Journal,0,0,0,0,0,1
2014-08-24,Thomson_Reuters,0,0,1,0,0,1
2018-05-15,The_Jakarta_Post,0,0,0,0,0,1
1998-12-29,The_Wall_Street_Journal,0,0,0,0,0,1
2000-08-29,The_Wall_Street_Journal,0,0,0,0,0,1
2013-07-14,Financial_Times,0,0,0,0,0,1
2018-08-01,Thomson_Reuters,0,0,0,0,0,1
2019-08-26,Financial_Times,0,0,0,1,0,1
2006-09-13,The_Wall_Street_Journal,0,0,0,1,0,1
2017-09-05,Thomson_Reuters,0,0,0,1,0,1
2008-05-05,The_Wall_Street_Journal,0,0,0,0,0,1
2011-06-06,The_Wall_Street_Journal,0,0,0,0,0,1
2016-02-20,Thomson_Reuters,0,0,0,0,0,1
2017-08-18,Thomson_Reuters,0,0,0,0,0,1
2008-04-21,The_Wall_Street_Journal,0,0,0,0,0,2
2013-04-04,The_Phnom_Penh_Post,0,0,0,0,0,2
2007-06-11,The_Wall_Street_Journal,0,0,0,0,0,1
2016-03-01,The_Wall_Street_Journal,0,0,0,0,0,1
2018-11-20,Financial_Times,0,0,0,0,0,1
2007-09-15,The_Wall_Street_Journal,0,0,0,0,0,1
2019-08-23,Financial_Times,0,0,0,0,0,1
2006-07-15,The_Wall_Street_Journal,0,0,0,0,0,1
2015-12-18,The_Wall_Street_Journal,0,0,0,0,0,1
2017-09-18,Financial_Times,0,0,0,0,0,1
2004-09-06,The_Wall_Street_Journal,0,0,1,0,0,1
2006-05-04,The_Wall_Street_Journal,0,0,0,0,0,2
2006-05-17,The_Wall_Street_Journal,0,0,0,0,0,1
2000-09-21,The_Wall_Street_Journal,0,0,0,0,0,1
2007-05-14,The_Wall_Street_Journal,0,0,0,0,0,1
2002-09-05,The_Wall_Street_Journal,0,0,0,0,0,1
2004-07-01,The_Wall_Street_Journal,0,0,0,1,0,2
2006-12-07,The_Wall_Street_Journal,0,0,0,0,0,1
2016-01-06,The_Wall_Street_Journal,0,0,0,0,0,1
2001-03-29,The_Wall_Street_Journal,0,0,1,0,0,1
2019-10-16,The_Jakarta_Post,0,0,0,0,2,2
2018-08-31,Financial_Times,0,0,0,1,0,1
2018-11-16,Thomson_Reuters,0,0,0,0,0,1
2017-02-25,Financial_Times,0,0,1,0,0,1
2004-05-18,The_Wall_Street_Journal,0,0,0,0,0,1
2012-09-21,The_Phnom_Penh_Post,0,0,0,0,0,1
2000-04-27,The_Wall_Street_Journal,0,0,0,0,0,1
2010-02-18,The_Wall_Street_Journal,0,0,0,0,0,1
2016-04-21,The_Wall_Street_Journal,0,0,0,0,0,1
2015-01-09,The_Wall_Street_Journal,0,0,0,0,0,1
2015-02-08,Financial_Times,0,0,1,0,0,1
2016-12-02,Financial_Times,0,0,0,0,0,1
2016-12-02,The_Wall_Street_Journal,0,0,0,0,0,1
2017-09-04,Financial_Times,0,0,0,0,0,1
2015-10-18,The_Wall_Street_Journal,0,0,0,0,0,1
2019-05-17,Thomson_Reuters,0,0,0,0,0,1
2007-07-13,The_Wall_Street_Journal,0,0,0,0,0,1
2015-12-01,Thomson_Reuters,0,0,0,0,0,1
2018-04-16,Financial_Times,0,0,0,0,0,1
2000-03-13,The_Wall_Street_Journal,0,0,0,0,0,1
2015-12-15,Thomson_Reuters,0,0,0,0,0,1
2018-07-05,Financial_Times,0,0,0,0,0,1
2017-10-25,Thomson_Reuters,0,0,0,0,0,1
2013-09-09,The_Wall_Street_Journal,0,0,0,0,0,1
2018-11-15,Thomson_Reuters,0,0,0,0,0,1
2002-03-07,The_Wall_Street_Journal,0,0,0,0,0,1
2004-06-16,The_Wall_Street_Journal,0,0,2,0,0,1
2010-09-13,The_Wall_Street_Journal,0,0,0,0,0,1
2002-10-22,The_Wall_Street_Journal,0,0,0,0,0,1
2017-09-18,Financial_Times,0,0,0,0,0,1
2017-07-07,Financial_Times,0,0,0,1,0,1
2017-07-27,Financial_Times,1,0,0,0,0,2
2006-11-25,The_Wall_Street_Journal,0,0,0,1,0,1
2018-04-18,Financial_Times,0,0,0,0,0,1
2011-08-02,The_Wall_Street_Journal,0,0,0,0,0,1
2018-09-04,Financial_Times,0,0,1,0,0,1
2016-06-14,The_Wall_Street_Journal,0,0,0,0,0,1
2010-08-01,The_Wall_Street_Journal,0,0,0,0,0,1
2000-03-17,The_Wall_Street_Journal,0,0,0,0,0,4
2011-08-13,The_Wall_Street_Journal,0,0,0,0,1,1
2009-09-02,The_Wall_Street_Journal,0,0,0,0,0,2
2018-03-30,Financial_Times,0,0,0,0,0,1
2010-10-04,The_Wall_Street_Journal,0,0,0,0,0,1
2017-06-19,The_Wall_Street_Journal,0,0,0,0,0,1
2013-09-29,The_Wall_Street_Journal,0,0,0,2,0,1
2019-10-01,Thomson_Reuters,0,0,0,0,0,1
2023-12-17,Financial_Times,0,0,0,0,0,1
2023-12-17,Financial_Times,0,0,0,0,0,1
2023-07-24,Manila_Bulletin,0,0,0,0,0,1
2023-06-23,The_Business_Times,0,0,0,0,0,1
2024-02-09,Financial_Times,0,0,0,0,0,1
2024-05-17,Financial_Times,0,0,0,0,0,1
2024-02-08,Financial_Times,0,1,1,0,0,1
2024-08-22,Financial_Times,0,0,0,0,0,2
2024-01-31,The_Wall_Street_Journal,0,0,1,0,0,1
2024-07-23,The_Wall_Street_Journal,0,0,0,0,0,1
2024-08-19,Financial_Times,1,0,0,0,1,1
2024-10-02,Financial_Times,0,0,0,0,0,1
2024-10-03,Financial_Times,1,1,0,0,0,1
2024-11-15,Financial_Times,0,1,0,1,0,1
2024-11-28,API_NEWS_en,0,0,0,0,0,1
2024-11-27,API_NEWS_en,0,0,0,0,0,1
2022-01-19,Manila_Bulletin,0,0,1,0,0,1
2023-06-11,The_Wall_Street_Journal,0,0,0,0,0,1
2023-06-13,The_Wall_Street_Journal,0,0,0,0,0,1
2010-08-02,The_Wall_Street_Journal,0,0,0,0,0,1
2018-06-20,The_Wall_Street_Journal,0,0,0,0,0,1
2011-12-09,The_Wall_Street_Journal,0,0,0,0,0,1
2019-11-15,The_Wall_Street_Journal,0,0,0,0,0,1
2009-03-03,The_Wall_Street_Journal,0,0,0,0,0,1
2019-11-15,Financial_Times,0,0,0,0,0,1
2022-09-14,The_Phnom_Penh_Post,1,1,0,0,1,1
2022-07-18,The_Phnom_Penh_Post,0,0,0,0,0,1
2022-12-25,The_Phnom_Penh_Post,0,0,0,0,0,1
2022-11-11,Manila_Bulletin,1,0,0,0,1,1
2022-03-13,The_Phnom_Penh_Post,0,1,0,0,0,1
2022-09-06,The_Phnom_Penh_Post,0,0,1,0,0,1
2023-04-21,Thomson_Reuters,0,0,0,0,0,1
2022-10-11,The_Phnom_Penh_Post,0,0,0,0,0,1
2022-04-07,The_Phnom_Penh_Post,0,0,0,0,0,1
2022-09-19,The_Phnom_Penh_Post,0,0,0,0,1,1
2021-02-04,The_Business_Times,0,0,0,0,0,1
2021-01-24,The_Wall_Street_Journal,0,0,0,0,0,1
2021-11-23,The_Wall_Street_Journal,0,0,0,0,0,1
2020-08-19,The_Wall_Street_Journal,0,0,0,0,0,1
2009-02-12,The_Wall_Street_Journal,0,0,0,0,0,1
2015-01-26,The_Wall_Street_Journal,0,0,1,0,0,1
2013-01-10,The_Wall_Street_Journal,0,0,0,0,0,1
2015-07-23,The_Wall_Street_Journal,0,0,0,1,0,1
2014-01-14,The_Wall_Street_Journal,0,0,0,0,0,1
2013-12-13,The_Wall_Street_Journal,0,0,0,0,0,1
2013-07-24,The_Wall_Street_Journal,0,0,0,0,0,1
2014-10-02,The_Wall_Street_Journal,0,0,0,0,0,1
2002-04-24,The_Wall_Street_Journal,0,0,0,0,0,1
2011-06-30,The_Wall_Street_Journal,0,0,0,0,0,1
2013-08-09,The_Wall_Street_Journal,0,0,0,0,0,1
2013-09-25,The_Wall_Street_Journal,0,0,0,0,0,1
2014-03-24,The_Wall_Street_Journal,0,0,0,0,0,1
2013-06-05,The_Wall_Street_Journal,0,0,0,0,0,1
2014-03-30,The_Wall_Street_Journal,0,0,0,0,0,1
2013-09-24,The_Wall_Street_Journal,0,0,0,0,0,1
2015-08-19,The_Wall_Street_Journal,0,0,0,0,0,1
2018-05-14,Financial_Times,1,2,0,0,2,2
2012-01-23,The_Wall_Street_Journal,0,0,0,0,0,1
2015-07-28,The_Wall_Street_Journal,0,0,0,0,0,1
2015-07-07,The_Wall_Street_Journal,0,0,0,0,0,1
2013-07-10,The_Wall_Street_Journal,0,0,0,0,0,1
2016-07-18,The_Wall_Street_Journal,0,0,0,0,0,1
2013-10-04,The_Wall_Street_Journal,0,0,0,0,0,1
2012-05-03,The_Wall_Street_Journal,0,0,0,0,0,1
2014-06-23,The_Wall_Street_Journal,0,0,0,0,0,1
2017-04-06,Thomson_Reuters,0,0,0,0,0,1
2015-05-13,The_Wall_Street_Journal,0,0,0,0,0,1
2019-03-28,The_Wall_Street_Journal,0,0,0,0,0,1
2014-08-21,The_Wall_Street_Journal,0,0,0,0,0,1
2013-07-22,The_Wall_Street_Journal,0,0,0,0,0,1
2013-07-22,The_Wall_Street_Journal,0,0,0,0,0,1
2016-02-21,The_Wall_Street_Journal,0,0,0,0,0,1
2013-08-20,The_Wall_Street_Journal,0,0,0,0,0,1
2013-11-17,The_Wall_Street_Journal,0,0,0,0,0,2
2016-08-09,The_Wall_Street_Journal,0,0,0,1,0,1
2014-04-15,Thomson_Reuters,0,0,0,0,0,1
2014-04-18,The_Wall_Street_Journal,0,0,0,0,0,1
2013-01-09,The_Wall_Street_Journal,0,0,0,0,0,1
2015-02-16,The_Wall_Street_Journal,0,0,0,0,0,1
2013-02-01,The_Wall_Street_Journal,0,0,0,0,0,1
2015-02-20,The_Wall_Street_Journal,0,0,0,0,0,2
2015-01-26,The_Wall_Street_Journal,0,0,0,0,0,1
2014-04-04,The_Wall_Street_Journal,0,0,0,0,0,1
2013-05-13,The_Wall_Street_Journal,0,0,0,0,0,1
2010-09-03,The_Wall_Street_Journal,0,0,0,0,0,1
2016-01-06,The_Wall_Street_Journal,0,0,0,1,0,1
2010-06-12,The_Wall_Street_Journal,0,0,0,0,0,1
2019-02-10,The_Wall_Street_Journal,0,0,0,0,0,1
2014-01-07,The_Wall_Street_Journal,0,0,0,0,0,1
2013-07-28,The_Wall_Street_Journal,0,0,0,0,0,1
2012-09-22,The_Wall_Street_Journal,0,0,0,0,0,1
2013-09-26,The_Wall_Street_Journal,0,0,0,0,0,1
2017-01-18,The_Wall_Street_Journal,0,0,0,0,0,1
2014-06-20,The_Wall_Street_Journal,0,0,0,0,0,1
2010-08-20,The_Wall_Street_Journal,0,0,0,0,0,2
2013-01-08,The_Wall_Street_Journal,0,0,0,0,0,1
2016-09-29,The_Wall_Street_Journal,0,0,0,0,0,2
2012-11-29,The_Wall_Street_Journal,0,0,0,0,0,1
2013-07-22,The_Wall_Street_Journal,0,0,0,0,0,1
2013-06-16,The_Wall_Street_Journal,0,0,0,0,0,1
2014-12-19,The_Wall_Street_Journal,0,0,0,0,0,1
2016-03-11,The_Wall_Street_Journal,0,0,0,0,0,1
2013-02-05,The_Wall_Street_Journal,0,0,0,0,0,2
2013-06-10,The_Wall_Street_Journal,0,0,0,0,0,1
2019-07-08,The_Wall_Street_Journal,0,0,0,0,0,1
2015-04-15,The_Wall_Street_Journal,0,0,0,0,0,1
2012-02-22,The_Wall_Street_Journal,0,0,0,0,0,1
2014-01-10,The_Wall_Street_Journal,0,0,0,0,0,1
2012-08-26,The_Wall_Street_Journal,0,0,0,0,0,1
2013-09-22,The_Wall_Street_Journal,1,0,0,0,0,2
2003-04-28,The_Wall_Street_Journal,0,0,0,0,1,1
2010-08-31,The_Wall_Street_Journal,0,0,0,0,0,1
2015-04-30,The_Wall_Street_Journal,0,0,0,0,0,1
2015-11-10,The_Wall_Street_Journal,0,0,0,0,0,1
2015-02-17,The_Wall_Street_Journal,0,0,0,0,0,1
2015-04-12,The_Wall_Street_Journal,0,0,0,0,0,1
2023-06-22,Viet_Nam_News,0,0,0,0,0,2
2023-06-08,Financial_Times,0,0,0,0,0,1
2023-05-31,Financial_Times,1,0,0,1,1,2
2022-07-25,Financial_Times,0,0,0,0,0,1
2023-06-05,Thomson_Reuters,0,0,1,0,0,1
2023-05-07,Financial_Times,0,0,1,0,0,1
2022-10-28,South_China_Morning_Post,0,0,1,0,0,1
2021-04-16,Thomson_Reuters,0,0,1,0,0,1
2020-08-20,Financial_Times,0,0,0,0,0,1
2021-07-22,Thomson_Reuters,0,1,1,0,0,1
2020-03-05,Financial_Times,0,0,5,0,0,1
2021-05-08,The_Business_Times,0,0,2,0,0,1
2021-04-16,Thomson_Reuters,0,0,1,0,0,1
2020-08-20,The_Wall_Street_Journal,0,0,0,0,0,1
2021-07-22,Thomson_Reuters,0,1,2,0,0,1
2021-10-06,Financial_Times,0,0,1,0,0,1
2020-05-26,Financial_Times,3,1,2,0,0,1
2021-04-16,The_Business_Times,0,0,1,0,0,1
2023-06-21,Thomson_Reuters,0,0,0,0,0,1
2019-11-19,Thomson_Reuters,0,0,0,0,0,1
2019-06-06,Financial_Times,0,0,0,0,0,1
2018-02-27,Financial_Times,0,0,1,0,0,1
2019-10-12,Financial_Times,0,0,0,0,0,1
2019-07-05,Channel_News_Asia,0,0,0,0,0,1
2019-07-03,Thomson_Reuters,0,0,1,0,0,1
2019-07-29,Thomson_Reuters,0,0,0,0,0,1
2011-01-24,Thomson_Reuters,0,1,1,0,0,1
2019-11-19,Thomson_Reuters,0,0,0,0,0,1
2018-09-11,Thomson_Reuters,2,0,0,0,0,1
2019-10-15,Financial_Times,0,0,1,0,0,1
2023-10-02,Nikkei_Asia,0,0,0,0,0,1
2023-11-01,The_Wall_Street_Journal,0,0,1,0,0,1
2023-11-01,Financial_Times,0,0,6,0,0,2
2024-03-13,Financial_Times,0,0,0,0,0,1
2024-04-16,Financial_Times,0,1,0,0,0,1
2024-05-31,Financial_Times,0,0,1,0,0,2
2024-03-05,Financial_Times,0,0,2,0,1,1
2024-03-17,Financial_Times,0,0,2,0,0,1
2024-03-12,Financial_Times,0,0,3,0,0,1
2024-03-06,Financial_Times,0,0,1,0,0,2
2024-03-25,The_Business_Times,0,2,1,0,0,1
2024-08-22,The_Business_Times,0,0,0,0,0,1
2024-08-24,The_Business_Times,0,0,0,0,0,1
2024-06-05,The_Business_Times,0,0,0,0,0,1
2019-07-4,The_Business_Times,0,0,0,0,0,1
2024-06-27,Financial_Times,0,0,1,0,0,1
2024-08-23,Financial_Times,0,0,0,0,0,1
2024-10-22,Financial_Times,0,0,0,0,0,1
2024-11-28,API_NEWS_en,1,0,0,0,0,1
2024-11-28,API_NEWS_en,0,0,0,0,0,1
2024-11-28,API_NEWS_en,0,0,0,0,0,1
2024-11-28,API_NEWS_en,0,0,0,0,0,1
2024-11-28,API_NEWS_en,0,0,0,0,0,1
2024-12-24,Financial_Times,1,1,0,0,0,1
2020-04-15,The_Wall_Street_Journal,0,1,0,0,0,1
2016-08-25,The_Wall_Street_Journal,1,0,0,0,0,1
2023-05-22,Thomson_Reuters,1,0,2,0,0,1
2022-05-04,Thomson_Reuters,1,0,1,0,0,1
2023-05-23,Thomson_Reuters,0,0,1,0,0,1
2020-05-19,Channel_News_Asia,0,0,1,0,0,1
2020-05-19,Thomson_Reuters,0,0,1,0,0,1
2019-03-07,Thomson_Reuters,0,0,0,0,0,1
2016-08-23,Thomson_Reuters,0,0,0,0,0,1
2016-08-23,Thomson_Reuters,0,0,0,0,0,1
2019-02-22,Thomson_Reuters,0,0,1,0,0,1
2019-05-17,Thomson_Reuters,0,0,0,0,0,1
2019-03-07,Thomson_Reuters,0,0,0,0,0,1
2017-01-04,Thomson_Reuters,0,0,0,0,0,1
2017-11-14,Thomson_Reuters,0,0,0,0,0,1
2017-06-26,Thomson_Reuters,0,0,0,0,0,1
2017-09-25,Thomson_Reuters,0,0,0,0,0,1
2013-09-19,Thomson_Reuters,1,0,0,0,0,1
2017-10-31,Thomson_Reuters,0,0,0,0,0,1
2023-10-06,Thomson_Reuters,1,2,0,0,0,1
2023-06-29,Thomson_Reuters,1,0,0,0,0,1
2023-12-27,Thomson_Reuters,1,0,0,0,0,1
2023-04-03,Thomson_Reuters,1,0,0,0,0,1
2022-05-04,Thomson_Reuters,1,0,1,0,0,1
2018-04-17,Thomson_Reuters,1,0,1,0,0,1
2018-04-18,Thomson_Reuters,1,0,1,0,0,1
2018-04-18,Thomson_Reuters,1,0,1,0,0,1
2023-03-10,Thomson_Reuters,1,1,0,0,0,1
2022-08-15,Thomson_Reuters,0,0,3,0,1,2
2023-06-05,Thomson_Reuters,0,0,2,0,0,1
2022-04-07,Thomson_Reuters,0,0,0,0,0,1
2022-04-07,Thomson_Reuters,0,0,0,0,0,1
2022-12-14,Thomson_Reuters,1,0,0,0,0,1
2022-04-07,Thomson_Reuters,0,0,0,0,0,1
2020-08-31,Thomson_Reuters,1,1,2,0,0,1
2021-02-23,Thomson_Reuters,3,0,0,0,0,2
2020-08-31,Channel_News_Asia,1,1,2,0,0,1
2020-03-13,Thomson_Reuters,0,0,1,0,0,1
2020-05-18,Thomson_Reuters,0,0,0,0,0,1
2020-04-21,Thomson_Reuters,0,0,0,0,0,1
2020-04-21,Thomson_Reuters,0,0,0,0,0,1
2020-04-21,Thomson_Reuters,1,0,0,0,0,1
2021-02-25,Thomson_Reuters,1,0,1,0,0,1
2021-02-23,Channel_News_Asia,3,0,0,0,0,1
2020-08-31,Thomson_Reuters,1,1,2,0,0,1
2021-02-22,Thomson_Reuters,3,0,0,0,0,2
2021-09-07,Thomson_Reuters,0,0,0,0,0,1
2019-05-09,Thomson_Reuters,1,1,0,0,0,2
2019-07-30,Thomson_Reuters,2,0,2,0,0,2
2019-04-12,Thomson_Reuters,1,0,1,0,0,1
2019-12-20,Thomson_Reuters,1,0,0,0,0,1
2019-09-19,Thomson_Reuters,0,0,1,0,0,1
2019-04-13,Thomson_Reuters,1,0,1,0,0,1
2023-06-05,Thomson_Reuters,0,0,2,0,0,1
2023-12-12,Thomson_Reuters,1,0,0,0,0,1
2019-08-02,The_Wall_Street_Journal,0,0,0,0,0,1
2012-05-18,The_Wall_Street_Journal,0,0,2,0,0,1
2010-07-16,The_Wall_Street_Journal,0,0,0,1,0,1
2013-06-03,The_Wall_Street_Journal,2,0,0,0,0,1
2012-05-31,The_Wall_Street_Journal,0,0,2,0,0,1
2011-04-08,The_Wall_Street_Journal,3,0,0,0,0,1
2014-09-11,Thomson_Reuters,0,0,0,0,0,1
2017-05-01,Thomson_Reuters,0,0,0,0,0,1
2020-07-20,Thomson_Reuters,0,0,0,0,0,1
2020-07-20,Thomson_Reuters,0,0,0,0,0,1
2020-07-20,Thomson_Reuters,0,0,1,0,0,1
2020-07-20,Thomson_Reuters,0,0,0,0,0,1
2020-07-20,Thomson_Reuters,0,0,1,0,0,1
2020-07-20,Thomson_Reuters,0,0,1,0,0,1
2020-07-20,Thomson_Reuters,0,0,1,0,0,1
2020-07-20,Channel_News_Asia,0,0,0,0,0,1
2016-10-31,Thomson_Reuters,1,0,0,0,0,1
2020-06-24,Thomson_Reuters,3,0,4,0,0,1
2020-06-24,Thomson_Reuters,3,0,4,0,0,1
2013-01-24,Thomson_Reuters,1,0,0,0,0,1
2016-02-08,Thomson_Reuters,1,0,1,0,0,1
2014-10-09,Thomson_Reuters,1,1,0,0,0,1
2021-11-17,Thomson_Reuters,1,0,0,0,0,1
2014-12-10,Thomson_Reuters,1,0,1,0,0,1
2018-05-01,Thomson_Reuters,0,0,0,0,0,1
2017-05-16,Thomson_Reuters,0,0,0,0,0,1
2013-07-10,Thomson_Reuters,0,0,0,0,0,1
2008-12-23,Thomson_Reuters,0,0,0,0,0,1
2013-07-10,Thomson_Reuters,0,0,1,0,0,1
2013-07-10,Thomson_Reuters,0,0,0,0,0,1
2012-08-13,Thomson_Reuters,4,0,0,0,0,1
2010-03-19,Thomson_Reuters,0,0,1,0,0,1
2016-08-15,Thomson_Reuters,0,0,0,0,0,1
2013-07-10,Thomson_Reuters,0,0,0,0,0,1
2017-07-12,Thomson_Reuters,3,0,0,0,1,2
2017-11-06,Thomson_Reuters,0,0,0,0,0,1
2013-07-10,Thomson_Reuters,0,0,0,0,0,1
2010-03-18,Thomson_Reuters,0,0,1,0,0,1
2010-03-18,Thomson_Reuters,0,0,1,0,0,1
2015-02-09,Thomson_Reuters,0,0,1,0,0,1
2012-12-13,Thomson_Reuters,0,0,0,0,0,1
2013-07-10,Thomson_Reuters,0,0,0,0,0,1
2012-12-13,Thomson_Reuters,0,0,0,0,0,1
2012-12-13,Thomson_Reuters,0,0,0,0,0,1
2014-09-23,Thomson_Reuters,1,0,0,0,0,1
2019-02-13,Thomson_Reuters,0,0,0,0,0,1
2017-08-14,Thomson_Reuters,0,0,0,0,0,1
2012-12-13,Thomson_Reuters,0,0,0,0,0,1
2013-07-10,Thomson_Reuters,0,0,0,0,0,1
2017-09-05,Thomson_Reuters,1,0,0,0,0,1
2015-09-15,Thomson_Reuters,0,0,0,0,0,1
2014-10-24,Thomson_Reuters,0,0,0,0,0,1
2014-11-25,Thomson_Reuters,0,0,0,0,0,1
2021-02-04,Thomson_Reuters,1,0,0,0,0,1
2021-02-04,Thomson_Reuters,1,0,0,0,0,1
2020-03-10,Thomson_Reuters,2,0,0,0,0,2
2017-08-03,The_Wall_Street_Journal,2,0,0,0,0,1
2023-05-10,Financial_Times,0,1,0,0,0,1
2023-04-22,Bangkok_Post,0,1,1,0,0,1
2023-04-21,Thomson_Reuters,0,0,0,0,0,1
2022-02-16,Bangkok_Post,0,1,0,0,0,1
2023-05-18,Bangkok_Post,0,0,0,0,0,1
2023-04-06,The_Business_Times,0,0,1,0,0,1
2022-07-21,The_Business_Times,0,0,0,0,0,1
2023-03-08,Channel_News_Asia,0,0,0,0,0,1
2022-08-29,Channel_News_Asia,0,1,0,0,1,1
2021-11-1,Financial_Times,0,0,0,0,0,1
2020-09-03,Channel_News_Asia,0,0,0,0,0,1
2020-03-21,Channel_News_Asia,0,0,0,0,0,1
2020-08-13,Financial_Times,0,0,1,0,0,2
2020-09-04,Channel_News_Asia,0,0,0,0,0,1
2021-06-30,Channel_News_Asia,0,0,0,0,0,1
2020-04-25,Channel_News_Asia,0,0,0,0,0,1
2020-10-18,Channel_News_Asia,0,0,0,0,0,1
2021-05-28,Channel_News_Asia,0,1,0,0,0,1
2021-05-03,Channel_News_Asia,0,1,0,0,0,1
2021-11-01,Financial_Times,0,0,0,0,0,1
2020-07-11,Channel_News_Asia,0,0,0,0,0,1
2021-03-16,Channel_News_Asia,0,1,0,0,0,1
2020-09-16,Channel_News_Asia,0,0,0,0,0,1
2020-01-06,Thomson_Reuters,0,0,1,0,0,1
2021-03-13,The_Strait_Times,0,0,0,0,0,1
2020-10-06,Channel_News_Asia,0,0,0,0,0,1
2021-02-17,The_Business_Times,0,0,0,0,0,1
2020-04-28,Financial_Times,0,1,7,0,0,2
2020-05-13,Financial_Times,0,0,3,0,0,1
2020-12-07,Channel_News_Asia,0,0,0,0,0,1
2020-08-31,Channel_News_Asia,0,0,0,0,0,1
2020-09-15,Channel_News_Asia,0,0,0,0,0,1
2020-09-18,Financial_Times,0,0,0,0,0,1
2021-02-18,The_Business_Times,0,0,0,0,0,1
2020-04-23,Channel_News_Asia,0,0,0,0,0,1
2021-08-21,The_Strait_Times,0,0,0,0,0,1
2020-04-01,Channel_News_Asia,0,0,0,0,0,1
2020-09-04,Channel_News_Asia,0,0,0,0,0,1
2021-02-04,Channel_News_Asia,0,0,0,0,0,1
2020-02-21,Financial_Times,0,0,0,0,0,1
2020-04-22,Channel_News_Asia,0,0,0,0,0,1
2021-02-03,Channel_News_Asia,0,0,0,0,0,1
2021-03-16,The_Business_Times,0,0,0,0,0,1
2021-04-20,Channel_News_Asia,0,1,0,0,0,1
2020-09-16,Channel_News_Asia,0,0,0,0,0,1
2020-10-18,Channel_News_Asia,0,0,0,0,0,1
2021-02-03,Channel_News_Asia,0,0,0,0,0,2
2016-11-16,Financial_Times,0,0,1,0,0,1
2017-08-31,Financial_Times,0,0,0,0,0,1
2016-11-29,Financial_Times,0,0,2,0,0,1
2016-07-21,Financial_Times,0,0,0,0,0,1
2016-11-16,Financial_Times,0,0,2,0,0,1
2009-11-11,The_Wall_Street_Journal,0,0,0,0,0,1
2007-01-19,The_Wall_Street_Journal,0,0,0,0,0,1
2019-09-12,Thomson_Reuters,0,0,0,0,0,1
2019-12-02,Channel_News_Asia,0,1,0,0,0,1
2018-03-28,Thomson_Reuters,0,0,0,0,0,1
2018-10-31,Thomson_Reuters,0,0,1,0,0,1
2018-03-15,Thomson_Reuters,0,0,1,0,0,1
2010-11-29,The_Wall_Street_Journal,0,0,0,0,0,1
2011-05-09,The_Wall_Street_Journal,0,0,0,0,0,1
2018-06-04,Thomson_Reuters,0,0,0,0,0,1
2018-03-16,The_Wall_Street_Journal,0,0,0,0,0,1
2017-05-15,Financial_Times,1,0,3,0,0,1
2017-11-20,Financial_Times,0,0,0,0,0,1
2019-08-07,The_Jakarta_Post,0,0,0,0,0,1
2017-02-10,Thomson_Reuters,0,0,0,0,0,1
2017-08-21,Thomson_Reuters,0,0,0,0,0,1
2019-09-11,Thomson_Reuters,0,0,0,0,0,1
2018-01-02,The_Wall_Street_Journal,0,0,1,0,0,1
2018-12-12,Financial_Times,0,1,4,0,0,1
2018-08-01,Thomson_Reuters,0,0,0,0,0,1
2019-07-05,Thomson_Reuters,0,1,1,0,0,1
2018-03-29,Thomson_Reuters,0,0,0,0,0,1
2018-03-29,The_Wall_Street_Journal,0,0,0,0,0,1
2018-03-15,Thomson_Reuters,0,0,0,0,0,1
2018-09-13,Thomson_Reuters,0,0,0,0,0,1
2016-12-18,Financial_Times,0,0,0,0,0,1
2018-08-01,Thomson_Reuters,0,0,0,0,0,1
2017-05-11,Financial_Times,0,0,0,0,0,1
2019-07-05,The_Jakarta_Post,0,0,0,1,0,1
2017-05-16,Financial_Times,0,0,0,0,0,1
2018-10-31,Thomson_Reuters,0,0,0,0,0,1
2019-09-11,Thomson_Reuters,0,0,0,0,0,1
2018-03-29,The_Wall_Street_Journal,0,0,0,0,0,1
2018-10-31,Thomson_Reuters,0,0,0,0,0,1
2019-07-05,Thomson_Reuters,0,0,1,0,0,1
2010-12-01,The_Wall_Street_Journal,0,0,0,0,0,1
2019-05-01,The_Wall_Street_Journal,0,0,0,0,0,1
2010-10-27,The_Wall_Street_Journal,0,0,0,0,0,1
2012-08-15,The_Wall_Street_Journal,0,0,0,0,0,1
2013-09-06,The_Wall_Street_Journal,0,0,2,0,0,1
2018-03-28,Thomson_Reuters,0,0,1,0,0,1
2008-12-09,The_Wall_Street_Journal,0,0,1,1,0,1
2019-07-19,Financial_Times,0,0,0,0,1,6
